image,stimulus,trial_block.thisRepN,trial_block.thisTrialN,trial_block.thisN,trial_block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,welcome_text.started,instructions_text.started,spacebar_key.started,spacebar_key.keys,spacebar_key.rt,eye_text.started,eye_text.stopped,text.started,text.stopped,closedEyes_text.started,beep.started,closedEyes_text.stopped,trialImage.started,polygon.started,blank_text.started,trialBlockText.started,new_trialblock.started,new_trialblock.keys,new_trialblock.rt,goodbye_text.started,goodbye_text.stopped,participant,session,age,gender,date,expName,psychopyVersion,frameRate,
Celebs/23_Daniel_Radcliffe_0019.jpg,target,3,0,3,0,0,38,38,6,,,,,,,,,,,,,526.4792754999944,526.4792754999944,526.9792856000131,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/38_Will_Smith_0013.jpg,non_target,3,0,3,0,0,39,39,13,,,,,,,,,,,,,527.4805856999592,527.4805856999592,527.9803545000032,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/39_Jim_Parsons_0008.jpg,non_target,3,0,3,0,0,40,40,89,,,,,,,,,,,,,528.4816061999882,528.4816061999882,528.9814917999902,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/16_Emma_Stone_0014.jpg,non_target,3,0,3,0,0,41,41,40,,,,,,,,,,,,,529.4826415000134,529.4826415000134,529.9825574999559,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/22_Emma_Watson_0010.jpg,non_target,3,0,3,0,0,42,42,11,,,,,,,,,,,,,530.4836477999925,530.4836477999925,530.9836615999811,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/14_Emma_Watson_0005.jpg,non_target,3,0,3,0,0,43,43,26,,,,,,,,,,,,,531.4847868999932,531.4847868999932,531.984864900005,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/58_Jackie_Chan_0005.jpg,non_target,3,0,3,0,0,44,44,3,,,,,,,,,,,,,532.4858272999991,532.4858272999991,532.9858697999734,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/50_Jackie_Chan_0014.jpg,non_target,3,0,3,0,0,45,45,38,,,,,,,,,,,,,533.4867649999796,533.4867649999796,533.9870005999692,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/42_Will_Smith_0012.jpg,non_target,3,0,3,0,0,46,46,64,,,,,,,,,,,,,534.488088699989,534.488088699989,534.9880766999559,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/45_Johnny_Depp_0003.jpg,non_target,3,0,3,0,0,47,47,108,,,,,,,,,,,,,535.4890854000114,535.4890854000114,535.9892157999566,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/35_Neil_Patrick_Harris_0009.jpg,non_target,3,0,3,0,0,48,48,87,,,,,,,,,,,,,536.4738343000063,536.4738343000063,536.9735327999806,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/14_Emma_Watson_0004.jpg,non_target,3,0,3,0,0,49,49,14,,,,,,,,,,,,,537.4749194000033,537.4749194000033,537.9746495999862,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/32_Jim_Parsons_0010.jpg,non_target,3,0,3,0,0,50,50,98,,,,,,,,,,,,,538.476118599996,538.476118599996,538.975733499974,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/14_Emma_Watson_0013.jpg,non_target,3,0,3,0,0,51,51,20,,,,,,,,,,,,,539.4771055000019,539.4771055000019,539.9768976999912,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/16_Margot_Robbie_0009.jpg,non_target,3,0,3,0,0,52,52,107,,,,,,,,,,,,,540.4782259999774,540.4782259999774,540.9779519999865,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/28_Scarlett_Johansson_0005.jpg,non_target,3,0,3,0,0,53,53,50,,,,,,,,,,,,,541.4791507999762,541.4791507999762,541.9790568999597,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/17_Daniel_Radcliffe_0007.jpg,target,3,0,3,0,0,54,54,19,,,,,,,,,,,,,542.4804233000032,542.4804233000032,542.9801625999971,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/37_Neil_Patrick_Harris_0014.jpg,non_target,3,0,3,0,0,55,55,37,,,,,,,,,,,,,543.4816315000062,543.4816315000062,543.9812833999749,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/18_Emma_Watson_0004.jpg,non_target,3,0,3,0,0,56,56,75,,,,,,,,,,,,,544.4826582999667,544.4826582999667,544.9823372999672,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/48_Johnny_Depp_0003.jpg,non_target,3,0,3,0,0,57,57,55,,,,,,,,,,,,,545.4836675999686,545.4836675999686,545.9838964999653,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/19_Emma_Stone_0006.jpg,non_target,3,0,3,0,0,58,58,66,,,,,,,,,,,,,546.4845714999828,546.4845714999828,546.9852089000051,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/14_Emma_Watson_0008.jpg,non_target,3,0,3,0,0,59,59,36,,,,,,,,,,,,,547.4858312999713,547.4858312999713,547.98563869996,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/43_Will_Smith_0006.jpg,non_target,3,0,3,0,0,60,60,61,,,,,,,,,,,,,548.4865522999899,548.4865522999899,548.986667899997,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/37_Neil_Patrick_Harris_0010.jpg,non_target,3,0,3,0,0,61,61,93,,,,,,,,,,,,,549.4878450999968,549.4878450999968,549.9878387000063,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/24_Emma_Stone_0015.jpg,non_target,3,0,3,0,0,62,62,57,,,,,,,,,,,,,550.4881497999886,550.4881497999886,550.9889786000131,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/40_Jim_Parsons_0004.jpg,non_target,3,0,3,0,0,63,63,73,,,,,,,,,,,,,551.4900930000003,551.4900930000003,551.9734377999557,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/18_Daniel_Radcliffe_0007.jpg,target,3,0,3,0,0,64,64,81,,,,,,,,,,,,,552.4747473999741,552.4747473999741,552.9744150000042,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/17_Margot_Robbie_0012.jpg,non_target,3,0,3,0,0,65,65,67,,,,,,,,,,,,,553.4760649999953,553.4760649999953,553.9755153000006,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/22_Emma_Watson_0003.jpg,non_target,3,0,3,0,0,66,66,91,,,,,,,,,,,,,554.4770495999837,554.4770495999837,554.9770812999923,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/33_Jim_Parsons_0011.jpg,non_target,3,0,3,0,0,67,67,34,,,,,,,,,,,,,555.4779267999693,555.4779267999693,555.9777079999913,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/21_Emma_Stone_0002.jpg,non_target,3,0,3,0,0,68,68,103,,,,,,,,,,,,,556.4789464999922,556.4789464999922,556.9787799000042,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/17_Margot_Robbie_0006.jpg,non_target,3,0,3,0,0,69,69,17,,,,,,,,,,,,,557.4799334999989,557.4799334999989,557.9799887000117,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/21_Daniel_Radcliffe_0008.jpg,target,3,0,3,0,0,70,70,16,,,,,,,,,,,,,558.4812168999924,558.4812168999924,558.981098499964,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/50_Johnny_Depp_0018.jpg,non_target,3,0,3,0,0,71,71,24,,,,,,,,,,,,,559.4825133999693,559.4825133999693,559.9819458000129,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/22_Emma_Stone_0013.jpg,non_target,3,0,3,0,0,72,72,1,,,,,,,,,,,,,560.4830966999871,560.4830966999871,560.9831502999878,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/21_Daniel_Radcliffe_0012.jpg,target,3,0,3,0,0,73,73,8,,,,,,,,,,,,,561.4844244999695,561.4844244999695,561.9842717999709,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/48_Johnny_Depp_0005.jpg,non_target,3,0,3,0,0,74,74,54,,,,,,,,,,,,,562.4855472999625,562.4855472999625,562.9854587999871,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/29_Scarlett_Johansson_0010.jpg,non_target,3,0,3,0,0,75,75,85,,,,,,,,,,,,,563.4866607000004,563.4866607000004,563.9865825999877,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/44_Will_Smith_0007.jpg,non_target,3,0,3,0,0,76,76,65,,,,,,,,,,,,,564.4880392999621,564.4880392999621,564.9875287999748,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/23_Daniel_Radcliffe_0010.jpg,target,3,0,3,0,0,77,77,15,,,,,,,,,,,,,565.4887764999876,565.4887764999876,565.9887398999999,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/23_Emma_Stone_0014.jpg,non_target,3,0,3,0,0,78,78,12,,,,,,,,,,,,,566.4900190999615,566.4900190999615,566.9731642999686,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/20_Emma_Watson_0007.jpg,non_target,3,0,3,0,0,79,79,96,,,,,,,,,,,,,567.4746580999927,567.4746580999927,567.9743241000106,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/15_Margot_Robbie_0012.jpg,non_target,3,0,3,0,0,80,80,82,,,,,,,,,,,,,568.4756384000066,568.4756384000066,568.975248600007,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/21_Daniel_Radcliffe_0009.jpg,target,3,0,3,0,0,81,81,83,,,,,,,,,,,,,569.4761749999598,569.4761749999598,569.9763320999919,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/57_Jackie_Chan_0008.jpg,non_target,3,0,3,0,0,82,82,72,,,,,,,,,,,,,570.4775237999856,570.4775237999856,570.9774242999847,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/34_Neil_Patrick_Harris_0007.jpg,non_target,3,0,3,0,0,83,83,117,,,,,,,,,,,,,571.4787531999755,571.4787531999755,571.9787386999815,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/18_Emma_Stone_0016.jpg,non_target,3,0,3,0,0,84,84,52,,,,,,,,,,,,,572.4796508,572.4796508,572.9796889999998,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/49_Johnny_Depp_0013.jpg,non_target,3,0,3,0,0,85,85,33,,,,,,,,,,,,,573.4809176999843,573.4809176999843,573.9807519000024,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/45_Will_Smith_0010.jpg,non_target,3,0,3,0,0,86,86,69,,,,,,,,,,,,,574.482040199975,574.482040199975,574.981813499995,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/14_Emma_Watson_0015.jpg,non_target,3,0,3,0,0,87,87,56,,,,,,,,,,,,,575.4831167999655,575.4831167999655,575.9829054999864,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/44_Will_Smith_0006.jpg,non_target,3,0,3,0,0,88,88,41,,,,,,,,,,,,,576.4842428999837,576.4842428999837,576.9840532999951,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/29_Scarlett_Johansson_0016.jpg,non_target,3,0,3,0,0,89,89,2,,,,,,,,,,,,,577.4854186999728,577.4854186999728,577.9851174000069,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/36_Jim_Parsons_0011.jpg,non_target,3,0,3,0,0,90,90,86,,,,,,,,,,,,,578.4862276999629,578.4862276999629,578.9861794000026,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/16_Emma_Stone_0008.jpg,non_target,3,0,3,0,0,91,91,48,,,,,,,,,,,,,579.4874804999563,579.4874804999563,579.9874993999838,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/48_Johnny_Depp_0001.jpg,non_target,3,0,3,0,0,92,92,106,,,,,,,,,,,,,580.4885705999914,580.4885705999914,580.9884249999886,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/57_Jackie_Chan_0010.jpg,non_target,3,0,3,0,0,93,93,62,,,,,,,,,,,,,581.4896782999858,581.4896782999858,581.9894803999923,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/39_Jim_Parsons_0001.jpg,non_target,3,0,3,0,0,94,94,49,,,,,,,,,,,,,582.4739159999881,582.4739159999881,582.9738931999891,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/24_Scarlett_Johansson_0011.jpg,non_target,3,0,3,0,0,95,95,100,,,,,,,,,,,,,583.4752549999976,583.4752549999976,583.9745134999976,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/24_Scarlett_Johansson_0001.jpg,non_target,3,0,3,0,0,96,96,10,,,,,,,,,,,,,584.4764192999573,584.4764192999573,584.976182799961,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/34_Neil_Patrick_Harris_0004.jpg,non_target,3,0,3,0,0,97,97,104,,,,,,,,,,,,,585.477362399979,585.477362399979,585.9772551999777,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/19_Margot_Robbie_0004.jpg,non_target,3,0,3,0,0,98,98,42,,,,,,,,,,,,,586.478518399992,586.478518399992,586.9783161999658,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/21_Emma_Watson_0004.jpg,non_target,3,0,3,0,0,99,99,21,,,,,,,,,,,,,587.4793481999659,587.4793481999659,587.9803941000137,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/20_Margot_Robbie_0004.jpg,non_target,3,0,3,0,0,100,100,116,,,,,,,,,,,,,588.4802863000077,588.4802863000077,588.9804477999569,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/51_Jackie_Chan_0006.jpg,non_target,3,0,3,0,0,101,101,97,,,,,,,,,,,,,589.481586400012,589.481586400012,589.9815417999635,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/20_Emma_Stone_0005.jpg,non_target,3,0,3,0,0,102,102,63,,,,,,,,,,,,,590.4827590999776,590.4827590999776,590.9826957999612,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/38_Neil_Patrick_Harris_0006.jpg,non_target,3,0,3,0,0,103,103,31,,,,,,,,,,,,,591.4840683999937,591.4840683999937,591.98378770001,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/24_Daniel_Radcliffe_0017.jpg,target,3,0,3,0,0,104,104,71,,,,,,,,,,,,,592.4850689999876,592.4850689999876,592.9848216999671,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/50_Johnny_Depp_0008.jpg,non_target,3,0,3,0,0,105,105,84,,,,,,,,,,,,,593.4862483000034,593.4862483000034,593.9859013999812,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/19_Margot_Robbie_0001.jpg,non_target,3,0,3,0,0,106,106,51,,,,,,,,,,,,,594.4868175999727,594.4868175999727,594.987011899997,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/15_Margot_Robbie_0005.jpg,non_target,3,0,3,0,0,107,107,80,,,,,,,,,,,,,595.488590199966,595.488590199966,595.9881250999752,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/25_Scarlett_Johansson_0010.jpg,non_target,3,0,3,0,0,108,108,32,,,,,,,,,,,,,596.4893054999993,596.4893054999993,596.9892309999559,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/17_Margot_Robbie_0014.jpg,non_target,3,0,3,0,0,109,109,114,,,,,,,,,,,,,597.4735112999915,597.4735112999915,597.9736036999966,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/20_Margot_Robbie_0006.jpg,non_target,3,0,3,0,0,110,110,35,,,,,,,,,,,,,598.4749846999766,598.4749846999766,598.9748265999951,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/55_Jackie_Chan_0008.jpg,non_target,3,0,3,0,0,111,111,92,,,,,,,,,,,,,599.4756849000114,599.4756849000114,599.9758387999609,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/31_Neil_Patrick_Harris_0008.jpg,non_target,3,0,3,0,0,112,112,99,,,,,,,,,,,,,600.4756161000114,600.4756161000114,600.9768902999931,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/52_Jackie_Chan_0002.jpg,non_target,3,0,3,0,0,113,113,68,,,,,,,,,,,,,601.4781495999778,601.4781495999778,601.9780120999785,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/55_Jackie_Chan_0003.jpg,non_target,3,0,3,0,0,114,114,29,,,,,,,,,,,,,602.4790480000083,602.4790480000083,602.9792079000035,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/43_Will_Smith_0010.jpg,non_target,3,0,3,0,0,115,115,22,,,,,,,,,,,,,603.4803027999587,603.4803027999587,603.9803251000121,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/40_Will_Smith_0012.jpg,non_target,3,0,3,0,0,116,116,110,,,,,,,,,,,,,604.4818215999985,604.4818215999985,604.9813331000041,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/47_Johnny_Depp_0003.jpg,non_target,3,0,3,0,0,117,117,9,,,,,,,,,,,,,605.482271099987,605.482271099987,605.9823856999865,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/50_Johnny_Depp_0010.jpg,non_target,3,0,3,0,0,118,118,115,,,,,,,,,,,,,606.4833361000055,606.4833361000055,606.9835878000013,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/55_Jackie_Chan_0015.jpg,non_target,3,0,3,0,0,119,119,30,,,,,,,,,,,,,607.4846897000098,607.4846897000098,607.9845602999558,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/38_Neil_Patrick_Harris_0006.jpg,non_target,4,0,4,0,0,0,0,31,,,,,,,,,,,,,617.0195841999957,617.0195841999957,617.4950138999848,608.4852868999587,608.4852868999587,space,8.47596860001795,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/36_Neil_Patrick_Harris_0007.jpg,non_target,4,0,4,0,0,1,1,5,,,,,,,,,,,,,617.9959499000106,617.9959499000106,618.4961152999895,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/40_Jim_Parsons_0004.jpg,non_target,4,0,4,0,0,2,2,73,,,,,,,,,,,,,618.9971381999785,618.9971381999785,619.4972873000079,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/32_Jim_Parsons_0010.jpg,non_target,4,0,4,0,0,3,3,98,,,,,,,,,,,,,619.9814167000004,619.9814167000004,620.4815929000033,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/29_Scarlett_Johansson_0016.jpg,non_target,4,0,4,0,0,4,4,2,,,,,,,,,,,,,620.9825643000077,620.9825643000077,621.4826901999768,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/45_Will_Smith_0014.jpg,non_target,4,0,4,0,0,5,5,59,,,,,,,,,,,,,621.9840576999704,621.9840576999704,622.4838045999641,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/20_Margot_Robbie_0006.jpg,non_target,4,0,4,0,0,6,6,35,,,,,,,,,,,,,622.9847779999836,622.9847779999836,623.4849730000133,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/31_Neil_Patrick_Harris_0008.jpg,non_target,4,0,4,0,0,7,7,99,,,,,,,,,,,,,623.9864517999813,623.9864517999813,624.4859293999616,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/26_Scarlett_Johansson_0003.jpg,non_target,4,0,4,0,0,8,8,105,,,,,,,,,,,,,624.9871305999695,624.9871305999695,625.4870390999713,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/58_Jackie_Chan_0005.jpg,non_target,4,0,4,0,0,9,9,3,,,,,,,,,,,,,625.9881667000009,625.9881667000009,626.4881960999919,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/14_Emma_Watson_0015.jpg,non_target,4,0,4,0,0,10,10,56,,,,,,,,,,,,,626.9889882999705,626.9889882999705,627.4893093999708,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/22_Emma_Watson_0010.jpg,non_target,4,0,4,0,0,11,11,11,,,,,,,,,,,,,627.9905724999844,627.9905724999844,628.4904889999889,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/32_Jim_Parsons_0016.jpg,non_target,4,0,4,0,0,12,12,102,,,,,,,,,,,,,628.9914796999656,628.9914796999656,629.4915370999952,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/55_Jackie_Chan_0003.jpg,non_target,4,0,4,0,0,13,13,29,,,,,,,,,,,,,629.9922465999844,629.9922465999844,630.4925320000038,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/57_Jackie_Chan_0008.jpg,non_target,4,0,4,0,0,14,14,72,,,,,,,,,,,,,630.9933919999748,630.9933919999748,631.4934013999882,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/50_Johnny_Depp_0004.jpg,non_target,4,0,4,0,0,15,15,39,,,,,,,,,,,,,631.9945791999926,631.9945791999926,632.4947148999781,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
Celebs/47_Johnny_Depp_0009.jpg,non_target,4,0,4,0,0,16,16,23,,,,,,,,,,,,,632.9965483999695,632.9965483999695,633.4958197000087,,,,,,,000639,001,,,2023-06-02_17h03.38.764,face_recognition_ERP_protocol,2022.2.5,59.857622647763755,
