image,stimulus,trial_block.thisRepN,trial_block.thisTrialN,trial_block.thisN,trial_block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,welcome_text.started,instructions_text.started,spacebar_key.started,spacebar_key.keys,spacebar_key.rt,eye_text.started,text.started,closedEyes_text.started,trialImage.started,polygon.started,blank_text.started,blank_text.stopped,trialBlockText.started,new_trialblock.started,new_trialblock.keys,new_trialblock.rt,participant,session,age,gender,date,expName,psychopyVersion,frameRate,
Celebs/22_Margot_Robbie_0010.jpg,non_target,0,0,0,0,0,88,88,17,,,,,,,,,115.94622719998006,115.94622719998006,116.42796510003973,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/55_Jackie_Chan_0008.jpg,non_target,0,0,0,0,0,89,89,90,,,,,,,,,116.94408869999461,116.94408869999461,117.42968449997716,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/18_Emma_Watson_0004.jpg,non_target,0,0,0,0,0,90,90,74,,,,,,,,,117.94636049994733,117.94636049994733,118.43066880002152,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/50_Johnny_Depp_0018.jpg,non_target,0,0,0,0,0,91,91,23,,,,,,,,,118.94936850003432,118.94936850003432,119.4151194000151,119.93319260003045,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/16_Emma_Stone_0012.jpg,non_target,0,0,0,0,0,92,92,69,,,,,,,,,119.93319260003045,119.93319260003045,120.41590080002788,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/39_Neil_Patrick_Harris_0010.jpg,non_target,0,0,0,0,0,93,93,92,,,,,,,,,120.93273919995409,120.93273919995409,121.41703430004418,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/39_Jim_Parsons_0010.jpg,non_target,0,0,0,0,0,94,94,0,,,,,,,,,121.93639130005613,121.93639130005613,122.41849199996796,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/40_Jim_Parsons_0004.jpg,non_target,0,0,0,0,0,95,95,72,,,,,,,,,122.93704929994419,122.93704929994419,123.4192840999458,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/39_Jim_Parsons_0001.jpg,non_target,0,0,0,0,0,96,96,48,,,,,,,,,123.93510090000927,123.93510090000927,124.4201590999728,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/50_Johnny_Depp_0008.jpg,non_target,0,0,0,0,0,97,97,82,,,,,,,,,124.93737099994905,124.93737099994905,125.42110110004432,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/17_Margot_Robbie_0006.jpg,non_target,0,0,0,0,0,98,98,16,,,,,,,,,125.9376360999886,125.9376360999886,126.42227580002509,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/18_Daniel_Radcliffe_0002.jpg,target,0,0,0,0,0,99,99,119,,,,,,,,,126.94165809999686,126.94165809999686,127.42292459995952,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/37_Will_Smith_0015.jpg,non_target,0,0,0,0,0,100,100,111,,,,,,,,,127.94299560005311,127.94299560005311,128.42419489996973,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/52_Jackie_Chan_0002.jpg,non_target,0,0,0,0,0,101,101,67,,,,,,,,,128.9410882999655,128.9410882999655,129.4254245000193,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/24_Daniel_Radcliffe_0017.jpg,target,0,0,0,0,0,102,102,70,,,,,,,,,129.94417969998904,129.94417969998904,130.42652790003922,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/34_Neil_Patrick_Harris_0007.jpg,non_target,0,0,0,0,0,103,103,116,,,,,,,,,130.94345110002905,130.94345110002905,131.42771670001093,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/27_Scarlett_Johansson_0012.jpg,non_target,0,0,0,0,0,104,104,76,,,,,,,,,131.94403889996465,131.94403889996465,132.4289142000489,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/39_Jim_Parsons_0004.jpg,non_target,0,0,0,0,0,105,105,86,,,,,,,,,132.94546790001914,132.94546790001914,133.43004590005148,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/21_Scarlett_Johansson_0007.jpg,non_target,0,0,0,0,0,106,106,117,,,,,,,,,133.94981110002846,133.94981110002846,134.4313547000056,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/54_Jackie_Chan_0014.jpg,non_target,0,0,0,0,0,107,107,109,,,,,,,,,134.95082240004558,134.95082240004558,135.4154089000076,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/14_Emma_Watson_0013.jpg,non_target,0,0,0,0,0,108,108,19,,,,,,,,,135.9327088999562,135.9327088999562,136.41641880001407,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/43_Will_Smith_0010.jpg,non_target,0,0,0,0,0,109,109,21,,,,,,,,,136.93321749998722,136.93321749998722,137.41753139998764,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/14_Emma_Watson_0008.jpg,non_target,0,0,0,0,0,110,110,35,,,,,,,,,137.93428569997195,137.93428569997195,138.4188707000576,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/39_Jim_Parsons_0008.jpg,non_target,0,0,0,0,0,111,111,87,,,,,,,,,138.9356337999925,138.9356337999925,139.41972280002665,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/29_Scarlett_Johansson_0016.jpg,non_target,0,0,0,0,0,112,112,2,,,,,,,,,139.93777740001678,139.93777740001678,140.42106690001674,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/32_Jim_Parsons_0010.jpg,non_target,0,0,0,0,0,113,113,96,,,,,,,,,140.9542026000563,140.9542026000563,141.4220229999628,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/22_Emma_Watson_0003.jpg,non_target,0,0,0,0,0,114,114,89,,,,,,,,,141.93998050002847,141.93998050002847,142.42235640005674,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/23_Emma_Stone_0014.jpg,non_target,0,0,0,0,0,115,115,11,,,,,,,,,142.94090529996902,142.94090529996902,143.42480589996558,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/57_Jackie_Chan_0010.jpg,non_target,0,0,0,0,0,116,116,61,,,,,,,,,143.94126820005476,143.94126820005476,144.4248178000562,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/54_Jackie_Chan_0001.jpg,non_target,0,0,0,0,0,117,117,7,,,,,,,,,144.9419806000078,144.9419806000078,145.42648619995452,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/39_Neil_Patrick_Harris_0001.jpg,non_target,0,0,0,0,0,118,118,4,,,,,,,,,145.9431568,145.9431568,146.4273243000498,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/21_Emma_Watson_0004.jpg,non_target,0,0,0,0,0,119,119,20,,,,,,,,,146.9451485000318,146.9451485000318,147.4288513000356,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/24_Scarlett_Johansson_0011.jpg,non_target,1,0,1,0,0,0,0,98,,,,,,,,,168.73820809996687,168.73820809996687,169.16905759996735,,147.94424230000004,147.94424230000004,space,20.67820770002436,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/17_Margot_Robbie_0014.jpg,non_target,1,0,1,0,0,1,1,112,,,,,,,,,169.68572309997398,169.68572309997398,170.17027620004956,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/24_Scarlett_Johansson_0001.jpg,non_target,1,0,1,0,0,2,2,9,,,,,,,,,170.68704989994876,170.68704989994876,171.17127199994866,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/36_Jim_Parsons_0011.jpg,non_target,1,0,1,0,0,3,3,84,,,,,,,,,171.68724420003127,171.68724420003127,172.15541160001885,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/21_Emma_Stone_0002.jpg,non_target,1,0,1,0,0,4,4,101,,,,,,,,,172.67478290002327,172.67478290002327,173.15741770004388,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/16_Emma_Stone_0008.jpg,non_target,1,0,1,0,0,5,5,47,,,,,,,,,173.67304020002484,173.67304020002484,174.1578235999914,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/43_Will_Smith_0007.jpg,non_target,1,0,1,0,0,6,6,73,,,,,,,,,174.67756790004205,174.67756790004205,175.15869229997043,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/17_Margot_Robbie_0012.jpg,non_target,1,0,1,0,0,7,7,66,,,,,,,,,175.67821180005558,175.67821180005558,176.1597697000252,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/16_Emma_Stone_0010.jpg,non_target,1,0,1,0,0,8,8,93,,,,,,,,,176.6798298000358,176.6798298000358,177.16128030000255,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/29_Scarlett_Johansson_0016.jpg,non_target,1,0,1,0,0,9,9,2,,,,,,,,,177.67740569997113,177.67740569997113,178.16219339997042,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/36_Neil_Patrick_Harris_0010.jpg,non_target,1,0,1,0,0,10,10,77,,,,,,,,,178.68137939996086,178.68137939996086,179.16312699997798,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/37_Neil_Patrick_Harris_0014.jpg,non_target,1,0,1,0,0,11,11,36,,,,,,,,,179.68080790003296,179.68080790003296,180.16434060002211,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/22_Emma_Watson_0001.jpg,non_target,1,0,1,0,0,12,12,57,,,,,,,,,180.68145250005182,180.68145250005182,181.16524999996182,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/55_Jackie_Chan_0015.jpg,non_target,1,0,1,0,0,13,13,29,,,,,,,,,181.68603270000312,181.68603270000312,182.1663687999826,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/20_Emma_Watson_0007.jpg,non_target,1,0,1,0,0,14,14,94,,,,,,,,,182.68309399997815,182.68309399997815,183.1691642999649,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/44_Will_Smith_0007.jpg,non_target,1,0,1,0,0,15,15,64,,,,,,,,,183.68417839996982,183.68417839996982,184.16907279996667,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/51_Jackie_Chan_0006.jpg,non_target,1,0,1,0,0,16,16,95,,,,,,,,,184.6855950000463,184.6855950000463,185.16991599998437,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/45_Will_Smith_0014.jpg,non_target,1,0,1,0,0,17,17,58,,,,,,,,,185.68904440000188,185.68904440000188,186.17118009994738,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/21_Daniel_Radcliffe_0009.jpg,target,1,0,1,0,0,18,18,81,,,,,,,,,186.69183050002903,186.69183050002903,187.15484840003774,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/45_Johnny_Depp_0003.jpg,non_target,1,0,1,0,0,19,19,106,,,,,,,,,187.67178740003146,187.67178740003146,188.1559812000487,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/16_Emma_Stone_0014.jpg,non_target,1,0,1,0,0,20,20,39,,,,,,,,,188.6746404999867,188.6746404999867,189.15789310005493,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/17_Margot_Robbie_0006.jpg,non_target,1,0,1,0,0,21,21,16,,,,,,,,,189.67502099997364,189.67502099997364,190.15863710001577,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/15_Margot_Robbie_0012.jpg,non_target,1,0,1,0,0,22,22,80,,,,,,,,,190.67515210004058,190.67515210004058,191.16008629999124,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/26_Scarlett_Johansson_0003.jpg,non_target,1,0,1,0,0,23,23,103,,,,,,,,,191.67595109995455,191.67595109995455,192.1607722999761,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/42_Will_Smith_0012.jpg,non_target,1,0,1,0,0,24,24,63,,,,,,,,,192.67758649995085,192.67758649995085,193.16209690005053,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/20_Emma_Stone_0005.jpg,non_target,1,0,1,0,0,25,25,62,,,,,,,,,193.68076589994598,193.68076589994598,194.16293620003853,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/57_Jackie_Chan_0010.jpg,non_target,1,0,1,0,0,26,26,61,,,,,,,,,194.6794448000146,194.6794448000146,195.16407769999932,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/39_Jim_Parsons_0010.jpg,non_target,1,0,1,0,0,27,27,0,,,,,,,,,195.68069199996535,195.68069199996535,196.16525770002045,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/38_Jim_Parsons_0003.jpg,non_target,1,0,1,0,0,28,28,52,,,,,,,,,196.68479169998318,196.68479169998318,197.16685659997165,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/21_Emma_Stone_0003.jpg,non_target,1,0,1,0,0,29,29,24,,,,,,,,,197.68554570002016,197.68554570002016,198.16727860004175,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/50_Johnny_Depp_0010.jpg,non_target,1,0,1,0,0,30,30,113,,,,,,,,,198.68401980004273,198.68401980004273,199.16897460003383,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/32_Jim_Parsons_0018.jpg,non_target,1,0,1,0,0,31,31,45,,,,,,,,,199.68515100004151,199.68515100004151,200.16969310003333,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/14_Emma_Watson_0015.jpg,non_target,1,0,1,0,0,32,32,55,,,,,,,,,200.6871920999838,200.6871920999838,201.15382360003423,201.67125520005357,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/40_Jim_Parsons_0015.jpg,non_target,1,0,1,0,0,33,33,44,,,,,,,,,201.67125520005357,201.67125520005357,202.15486180002335,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/40_Jim_Parsons_0004.jpg,non_target,1,0,1,0,0,34,34,72,,,,,,,,,202.67317990004085,202.67317990004085,203.15569479996338,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/44_Will_Smith_0006.jpg,non_target,1,0,1,0,0,35,35,40,,,,,,,,,203.6727450999897,203.6727450999897,204.15679569996428,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/39_Jim_Parsons_0004.jpg,non_target,1,0,1,0,0,36,36,86,,,,,,,,,204.67554339999333,204.67554339999333,205.15780929999892,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/37_Will_Smith_0015.jpg,non_target,1,0,1,0,0,37,37,111,,,,,,,,,205.67756980005652,205.67756980005652,206.15930179995485,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/47_Johnny_Depp_0009.jpg,non_target,1,0,1,0,0,38,38,22,,,,,,,,,206.67815229995176,206.67815229995176,207.160640600021,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/26_Scarlett_Johansson_0008.jpg,non_target,1,0,1,0,0,39,39,46,,,,,,,,,207.67725069995504,207.67725069995504,208.16153100004885,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/24_Daniel_Radcliffe_0017.jpg,target,1,0,1,0,0,40,40,70,,,,,,,,,208.67862480005715,208.67862480005715,209.162600700045,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/50_Jackie_Chan_0012.jpg,non_target,1,0,1,0,0,41,41,42,,,,,,,,,209.6815260000294,209.6815260000294,210.16373789997306,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/54_Jackie_Chan_0014.jpg,non_target,1,0,1,0,0,42,42,109,,,,,,,,,210.68335109995678,210.68335109995678,211.16479019995313,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/23_Daniel_Radcliffe_0010.jpg,target,1,0,1,0,0,43,43,14,,,,,,,,,211.682180600008,211.682180600008,212.16606019996107,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/58_Jackie_Chan_0005.jpg,non_target,1,0,1,0,0,44,44,3,,,,,,,,,212.68544330005534,212.68544330005534,213.16771900001913,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/50_Johnny_Depp_0004.jpg,non_target,1,0,1,0,0,45,45,38,,,,,,,,,213.68690430000424,213.68690430000424,214.16821160004474,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/48_Johnny_Depp_0005.jpg,non_target,1,0,1,0,0,46,46,53,,,,,,,,,214.68457789998502,214.68457789998502,215.17148290004116,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/29_Scarlett_Johansson_0010.jpg,non_target,1,0,1,0,0,47,47,83,,,,,,,,,215.68681640003342,215.68681640003342,216.17045350000262,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/48_Johnny_Depp_0001.jpg,non_target,1,0,1,0,0,48,48,104,,,,,,,,,216.68815099995118,216.68815099995118,217.15480130002834,217.67361980001442,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/17_Daniel_Radcliffe_0007.jpg,target,1,0,1,0,0,49,49,18,,,,,,,,,217.67361980001442,217.67361980001442,218.15545950003434,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/22_Emma_Watson_0003.jpg,non_target,1,0,1,0,0,50,50,89,,,,,,,,,218.6749747999711,218.6749747999711,219.15658519999124,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/20_Margot_Robbie_0004.jpg,non_target,1,0,1,0,0,51,51,114,,,,,,,,,219.6760653000092,219.6760653000092,220.15749819995835,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/21_Emma_Watson_0004.jpg,non_target,1,0,1,0,0,52,52,20,,,,,,,,,220.67443859996274,220.67443859996274,221.1594215000514,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/18_Daniel_Radcliffe_0002.jpg,target,1,0,1,0,0,53,53,119,,,,,,,,,221.6773189000087,221.6773189000087,222.16051990003325,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/50_Jackie_Chan_0014.jpg,non_target,1,0,1,0,0,54,54,37,,,,,,,,,222.67907069996,222.67907069996,223.16109419998247,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/33_Neil_Patrick_Harris_0011.jpg,non_target,1,0,1,0,0,55,55,110,,,,,,,,,223.67893169994932,223.67893169994932,224.1627940000035,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/28_Scarlett_Johansson_0005.jpg,non_target,1,0,1,0,0,56,56,49,,,,,,,,,224.68403789994773,224.68403789994773,225.1641567000188,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/22_Scarlett_Johansson_0005.jpg,non_target,1,0,1,0,0,57,57,43,,,,,,,,,225.68296340003144,225.68296340003144,226.16449190001003,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/14_Emma_Watson_0008.jpg,non_target,1,0,1,0,0,58,58,35,,,,,,,,,226.68105240003206,226.68105240003206,227.16554309998173,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/19_Margot_Robbie_0001.jpg,non_target,1,0,1,0,0,59,59,50,,,,,,,,,227.68235140002798,227.68235140002798,228.16686929995194,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/22_Margot_Robbie_0010.jpg,non_target,1,0,1,0,0,60,60,17,,,,,,,,,228.68331580003724,228.68331580003724,229.16861769999377,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/20_Margot_Robbie_0006.jpg,non_target,1,0,1,0,0,61,61,34,,,,,,,,,229.6877942000283,229.6877942000283,230.16859000001568,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/36_Neil_Patrick_Harris_0007.jpg,non_target,1,0,1,0,0,62,62,5,,,,,,,,,230.6882585999556,230.6882585999556,231.17064789996948,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/32_Jim_Parsons_0010.jpg,non_target,1,0,1,0,0,63,63,96,,,,,,,,,231.689322500024,231.689322500024,232.17087999999058,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/14_Emma_Watson_0005.jpg,non_target,1,0,1,0,0,64,64,25,,,,,,,,,232.67100850003771,232.67100850003771,233.1551599999657,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/49_Johnny_Depp_0013.jpg,non_target,1,0,1,0,0,65,65,32,,,,,,,,,233.672735500033,233.672735500033,234.1566368000349,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
Celebs/21_Daniel_Radcliffe_0012.jpg,target,1,0,1,0,0,66,66,115,,,,,,,,,234.6751624000026,234.6751624000026,235.1573314999696,,,,,,000547wwwwwww,001,,,2023-12-10_18h35.48.872,face_recognition_ERP_protocol,2022.2.5,59.89020925510503,
